algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
micro,17843,1001,438.65,43843.02500000009,438.4302500000009,230.1850941181183,2122,False,None,,,,,0.0075,0.25,0.0,1.0,0.1,0.1,4.0,,,,,True,,,,
micro,17843,101,438.65,43852.55000000009,438.5255000000009,227.78766894340515,2122,False,None,,,,,0.0075,0.25,0.0,1.0,0.1,0.1,4.0,,,,,True,,,,
micro,17843,1102,438.65,43837.47500000006,438.3747500000006,229.71637511253357,2122,False,None,,,,,0.0075,0.25,0.0,1.0,0.1,0.1,4.0,,,,,True,,,,
micro,17843,202,438.5,43824.50000000003,438.2450000000003,227.140043258667,2122,False,None,,,,,0.0075,0.25,0.0,1.0,0.1,0.1,4.0,,,,,True,,,,
micro,17843,303,438.35,43830.424999999916,438.3042499999992,226.64690780639648,2122,False,None,,,,,0.0075,0.25,0.0,1.0,0.1,0.1,4.0,,,,,True,,,,
micro,17843,404,438.65,43848.125000000095,438.48125000000095,228.6813952922821,2122,False,None,,,,,0.0075,0.25,0.0,1.0,0.1,0.1,4.0,,,,,True,,,,
micro,17843,505,438.5,43846.625,438.46625,229.78632473945618,2122,False,None,,,,,0.0075,0.25,0.0,1.0,0.1,0.1,4.0,,,,,True,,,,
micro,17843,606,438.5,43837.700000000004,438.37700000000007,230.014230966568,2122,False,None,,,,,0.0075,0.25,0.0,1.0,0.1,0.1,4.0,,,,,True,,,,
micro,17843,707,438.5,43828.55000000002,438.2855000000002,226.42570304870605,2122,False,None,,,,,0.0075,0.25,0.0,1.0,0.1,0.1,4.0,,,,,True,,,,
micro,17843,808,438.5,43835.14999999999,438.3514999999999,225.83612704277039,2122,False,None,,,,,0.0075,0.25,0.0,1.0,0.1,0.1,4.0,,,,,True,,,,
micro,17843,909,438.65,43850.975000000086,438.50975000000085,225.64322328567505,2122,False,None,,,,,0.0075,0.25,0.0,1.0,0.1,0.1,4.0,,,,,True,,,,
micro,19710,1001,438.65,43858.47500000008,438.5847500000008,228.81593441963196,2122,False,None,,,,,0.25,0.135,0.0,1.0,0.1,0.1,6.0,,,,,True,,,,
micro,19710,101,438.65,43855.55000000008,438.55550000000085,225.8008964061737,2122,False,None,,,,,0.25,0.135,0.0,1.0,0.1,0.1,6.0,,,,,True,,,,
micro,19710,1102,438.65,43856.67500000008,438.5667500000008,228.38394451141357,2122,False,None,,,,,0.25,0.135,0.0,1.0,0.1,0.1,6.0,,,,,True,,,,
micro,19710,202,438.65,43858.17500000008,438.58175000000085,232.7115614414215,2122,False,None,,,,,0.25,0.135,0.0,1.0,0.1,0.1,6.0,,,,,True,,,,
micro,19710,303,438.65,43855.325000000084,438.55325000000084,230.93071818351746,2122,False,None,,,,,0.25,0.135,0.0,1.0,0.1,0.1,6.0,,,,,True,,,,
micro,19710,404,438.65,43854.27500000009,438.54275000000086,226.7823281288147,2122,False,None,,,,,0.25,0.135,0.0,1.0,0.1,0.1,6.0,,,,,True,,,,
micro,19710,505,438.65,43859.30000000008,438.5930000000008,222.98356580734253,2122,False,None,,,,,0.25,0.135,0.0,1.0,0.1,0.1,6.0,,,,,True,,,,
micro,19710,606,438.65,43861.17500000008,438.6117500000008,228.41169476509094,2122,False,None,,,,,0.25,0.135,0.0,1.0,0.1,0.1,6.0,,,,,True,,,,
micro,19710,707,438.65,43859.52500000008,438.5952500000008,226.6311538219452,2122,False,None,,,,,0.25,0.135,0.0,1.0,0.1,0.1,6.0,,,,,True,,,,
micro,19710,808,438.65,43855.77500000008,438.5577500000008,225.6663339138031,2122,False,None,,,,,0.25,0.135,0.0,1.0,0.1,0.1,6.0,,,,,True,,,,
