algo,candidate_id,seed,error,json_path,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,c1,c2,w,generations,popsize,best_first,best_last,best_impr_abs,best_impr_pct,best_plateau_gen,best_volatility_std,best_n_strict_improvements,len_best,len_mean,len_median,final_mean,final_median,final_std,final_variance,avg_std,avg_variance,best_genome,n_best_genomes
joint,6,202,,results\joint\runs\joint_c6_s202.json,9232.25,912793.7250000004,9127.937250000004,1565.605547428131,3500,False,None,,,,0.6684205067815611,0.2680350771274266,0.2198802258544506,,,,100,100,,,,,,,,101,101,101,8828.8175,9135.425,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,6,303,,results\joint\runs\joint_c6_s303.json,9342.7,911827.7749999994,9118.277749999994,1585.3986258506775,3500,False,None,,,,0.6684205067815611,0.2680350771274266,0.2198802258544506,,,,100,100,,,,,,,,101,101,101,8842.7095,9174.025,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,6,404,,results\joint\runs\joint_c6_s404.json,9254.15,910311.4250000003,9103.114250000002,1609.013173341751,3500,False,None,,,,0.6684205067815611,0.2680350771274266,0.2198802258544506,,,,100,100,,,,,,,,101,101,101,8846.501,9123.275,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,6,505,,results\joint\runs\joint_c6_s505.json,9248.65,913351.9250000009,9133.519250000008,1771.5727951526642,3500,False,None,,,,0.6684205067815611,0.2680350771274266,0.2198802258544506,,,,100,100,,,,,,,,101,101,101,8756.007500000002,9134.275000000001,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,6,606,,results\joint\runs\joint_c6_s606.json,9305.7,918106.0749999975,9181.060749999975,1746.579687833786,3500,False,None,,,,0.6684205067815611,0.2680350771274266,0.2198802258544506,,,,100,100,,,,,,,,101,101,101,8854.9205,9168.55,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,70,101,,results\joint\runs\joint_c70_s101.json,9560.2,942314.1999999993,9423.141999999993,3175.547874689102,6200,False,None,,,,0.39961873653490043,0.17314669085913967,0.03940056063258524,,,,100,100,,,,,,,,101,101,101,9222.1835,9479.725,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,70,202,,results\joint\runs\joint_c70_s202.json,9560.5,944332.3500000001,9443.3235,2812.621570587158,6200,False,None,,,,0.39961873653490043,0.17314669085913967,0.03940056063258524,,,,100,100,,,,,,,,101,101,101,9223.503499999999,9471.4,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,70,303,,results\joint\runs\joint_c70_s303.json,9550.15,941412.4000000005,9414.124000000005,2797.9050781726837,6200,False,None,,,,0.39961873653490043,0.17314669085913967,0.03940056063258524,,,,100,100,,,,,,,,101,101,101,9216.7125,9460.675,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,70,404,,results\joint\runs\joint_c70_s404.json,9562.15,940137.8250000001,9401.378250000002,3158.0971314907074,6200,False,None,,,,0.39961873653490043,0.17314669085913967,0.03940056063258524,,,,100,100,,,,,,,,101,101,101,9247.173,9466.675,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,70,505,,results\joint\runs\joint_c70_s505.json,9564.1,938252.6499999991,9382.52649999999,2808.988736152649,6200,False,None,,,,0.39961873653490043,0.17314669085913967,0.03940056063258524,,,,100,100,,,,,,,,101,101,101,9178.458499999999,9479.85,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,70,606,,results\joint\runs\joint_c70_s606.json,9546.6,938825.3749999993,9388.253749999993,3146.5617558956146,6200,False,None,,,,0.39961873653490043,0.17314669085913967,0.03940056063258524,,,,100,100,,,,,,,,101,101,101,9116.527499999998,9462.150000000001,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,71,101,,results\joint\runs\joint_c71_s101.json,9436.6,929083.9999999999,9290.839999999998,3195.677333831787,7100,False,None,,,,0.30110632871898513,0.4575408401146233,0.08560805425001969,,,,100,100,,,,,,,,101,101,101,8523.2245,8946.349999999999,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,71,202,,results\joint\runs\joint_c71_s202.json,9449.95,931065.5249999986,9310.655249999987,3548.075488090515,7100,False,None,,,,0.30110632871898513,0.4575408401146233,0.08560805425001969,,,,100,100,,,,,,,,101,101,101,8495.309000000001,8961.425,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,71,303,,results\joint\runs\joint_c71_s303.json,9447.7,932035.3749999992,9320.353749999991,3497.4700603485107,7100,False,None,,,,0.30110632871898513,0.4575408401146233,0.08560805425001969,,,,100,100,,,,,,,,101,101,101,8470.786,8909.075,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,71,404,,results\joint\runs\joint_c71_s404.json,9441.2,928656.9499999998,9286.569499999998,3628.8820633888245,7100,False,None,,,,0.30110632871898513,0.4575408401146233,0.08560805425001969,,,,100,100,,,,,,,,101,101,101,8527.977499999999,9171.125,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,71,505,,results\joint\runs\joint_c71_s505.json,9433.45,931092.9249999989,9310.929249999988,3214.6073427200317,7100,False,None,,,,0.30110632871898513,0.4575408401146233,0.08560805425001969,,,,100,100,,,,,,,,101,101,101,8554.065,8832.575,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,71,606,,results\joint\runs\joint_c71_s606.json,9431.45,932101.9499999991,9321.019499999991,3479.3461034297943,7100,False,None,,,,0.30110632871898513,0.4575408401146233,0.08560805425001969,,,,100,100,,,,,,,,101,101,101,8602.8745,9024.2,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,72,101,,results\joint\runs\joint_c72_s101.json,9442.1,933108.6,9331.086,3846.856740474701,7700,False,None,,,,0.24053653483646648,0.37934326547942415,0.08793236673369922,,,,100,100,,,,,,,,101,101,101,8605.737,8906.400000000001,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,72,202,,results\joint\runs\joint_c72_s202.json,9467.35,933132.6749999995,9331.326749999995,3833.7435228824615,7700,False,None,,,,0.24053653483646648,0.37934326547942415,0.08793236673369922,,,,100,100,,,,,,,,101,101,101,8520.129,8705.275,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,72,303,,results\joint\runs\joint_c72_s303.json,9447.1,931702.9249999992,9317.029249999992,3858.3570244312286,7700,False,None,,,,0.24053653483646648,0.37934326547942415,0.08793236673369922,,,,100,100,,,,,,,,101,101,101,8585.0925,8853.575,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,72,404,,results\joint\runs\joint_c72_s404.json,9468.5,936263.9999999997,9362.639999999996,3419.8491015434265,7700,False,None,,,,0.24053653483646648,0.37934326547942415,0.08793236673369922,,,,100,100,,,,,,,,101,101,101,8622.9615,9047.3,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,72,505,,results\joint\runs\joint_c72_s505.json,9509.3,937932.0500000007,9379.320500000007,3693.2310366630554,7700,False,None,,,,0.24053653483646648,0.37934326547942415,0.08793236673369922,,,,100,100,,,,,,,,101,101,101,8565.799,8852.075,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,72,606,,results\joint\runs\joint_c72_s606.json,9445.4,935085.4250000007,9350.854250000008,3832.6473865509033,7700,False,None,,,,0.24053653483646648,0.37934326547942415,0.08793236673369922,,,,100,100,,,,,,,,101,101,101,8452.2075,8526.65,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,73,101,,results\joint\runs\joint_c73_s101.json,9351.25,920421.4249999998,9204.214249999997,2068.6261928081512,4700,False,None,,,,0.5401632520952665,0.37436881504495856,0.1479376154793333,,,,100,100,,,,,,,,101,101,101,8807.826,9246.099999999999,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,73,202,,results\joint\runs\joint_c73_s202.json,9284.65,916837.3749999997,9168.373749999997,2466.277052640915,4700,False,None,,,,0.5401632520952665,0.37436881504495856,0.1479376154793333,,,,100,100,,,,,,,,101,101,101,8627.552499999998,9190.7,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
