algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
macro,1089,404,438.65,43858.32500000008,438.58325000000076,82.34215784072876,2122,False,None,,,,,0.2,0.025,1.0,0.0,,,5.0,,,,,True,,,,
macro,1089,505,438.65,43857.05000000008,438.57050000000083,81.68334126472473,2122,False,None,,,,,0.2,0.025,1.0,0.0,,,5.0,,,,,True,,,,
macro,1089,606,438.65,43856.37500000008,438.5637500000008,84.39948868751526,2122,False,None,,,,,0.2,0.025,1.0,0.0,,,5.0,,,,,True,,,,
macro,1089,707,438.65,43853.37500000008,438.5337500000008,83.74614238739014,2122,False,None,,,,,0.2,0.025,1.0,0.0,,,5.0,,,,,True,,,,
macro,1089,808,438.65,43858.17500000008,438.58175000000085,83.49826836585999,2122,False,None,,,,,0.2,0.025,1.0,0.0,,,5.0,,,,,True,,,,
macro,1089,909,438.65,43860.425000000076,438.6042500000008,84.51382517814636,2122,False,None,,,,,0.2,0.025,1.0,0.0,,,5.0,,,,,True,,,,
macro,1093,1001,438.65,43848.575000000084,438.48575000000085,82.4827036857605,2122,False,None,,,,,0.2,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1093,101,438.65,43849.100000000086,438.49100000000084,82.12333846092224,2122,False,None,,,,,0.2,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1093,1102,438.65,43851.12500000008,438.5112500000008,83.31576323509216,2122,False,None,,,,,0.2,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1093,202,438.65,43851.87500000009,438.51875000000086,82.1747841835022,2122,False,None,,,,,0.2,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1093,303,438.65,43854.57500000008,438.5457500000008,80.73749160766602,2122,False,None,,,,,0.2,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1093,404,438.65,43846.47500000009,438.46475000000095,82.89833450317383,2122,False,None,,,,,0.2,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1093,505,438.65,43856.60000000008,438.56600000000077,81.68497323989868,2122,False,None,,,,,0.2,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1093,606,438.65,43852.475000000086,438.52475000000084,83.37273025512695,2122,False,None,,,,,0.2,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1093,707,438.65,43849.92500000008,438.4992500000008,83.82150912284851,2122,False,None,,,,,0.2,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1093,808,438.65,43852.17500000008,438.52175000000085,83.95975279808044,2122,False,None,,,,,0.2,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1093,909,438.65,43857.42500000008,438.5742500000008,82.6985456943512,2122,False,None,,,,,0.2,0.035,1.0,0.0,,,2.0,,,,,True,,,,
macro,1108,1001,438.65,43849.47500000009,438.4947500000009,83.56612706184387,2122,False,None,,,,,0.2,0.1,1.0,0.0,,,2.0,,,,,True,,,,
macro,1108,101,438.65,43856.90000000008,438.5690000000008,82.8165352344513,2122,False,None,,,,,0.2,0.1,1.0,0.0,,,2.0,,,,,True,,,,
